order_id,customer_id,order_date,order_amount,order_status,payment_date,payment_amount,payment_method,payment_status
0ecb35a8-0ddd-47fe-a8b2-50a1eb6fa72b,5267,2022-12-24,333.04,pending,2024-06-12,289.76,credit card,failed
0f9cda96-ffaf-4292-b63c-a510ac1913af,2359,2020-12-27,468.14,delivered,2022-06-25,73.72,credit card,pending
ecebebeb-9d87-48d4-8642-705fea6ec86b,1379,2023-11-24,322.81,delivered,2022-03-28,46.37,credit card,failed
ecebebeb-9d87-48d4-8642-705fea6ec86b,1379,2023-11-24,322.81,delivered,2024-08-31,350.68,bank transfer,pending
b2468cf7-0061-4efb-9ae5-e0b39bc9f80f,2694,2022-07-29,64.36,delivered,,,,
3e5ceb08-5ccb-4bb4-90b6-c63bb29fe468,3010,2022-12-03,62.47,pending,2025-01-31,20.22,paypal,failed
ae77f34c-97eb-4328-bf0c-76469b5ec463,5292,2022-05-26,448.36,shipped,2020-02-16,24.1,paypal,failed
5ca5800d-9822-4b14-8ab3-735bcd702edb,2267,2021-05-28,252.18,pending,2022-10-25,304.03,paypal,completed
cae884a8-d0cf-4602-a3f3-f3298f839180,4407,2021-04-29,201.49,pending,2022-01-08,448.54,bank transfer,failed
77e49c72-a37d-405d-8287-8016db612747,1359,2021-06-05,212.74,pending,,,,
84ed2ee5-1688-4393-9358-e5de13ec1bb1,2250,2024-05-11,113.05,pending,2023-06-28,154.48,bank transfer,pending
84ed2ee5-1688-4393-9358-e5de13ec1bb1,2250,2024-05-11,113.05,pending,2023-07-27,153.66,credit card,completed
84ed2ee5-1688-4393-9358-e5de13ec1bb1,2250,2024-05-11,113.05,pending,2024-11-18,38.12,paypal,pending
6e1ce42d-74ae-4989-84b7-50605a149f79,7148,2024-07-09,445.96,delivered,,,,
0c08a237-a07b-47d3-9617-d3c8df087998,8387,2022-09-03,406.19,shipped,,,,
6de4c290-1f23-4faa-ae4d-c2f8383b3748,5894,2024-12-26,14.97,shipped,2023-07-05,354.45,credit card,failed
0bbc623e-d7b1-4363-b9a8-f9c08d67eeac,1515,2024-11-20,67.43,pending,,,,
0ff168eb-b6b3-427d-b51c-2cd4f5f76bf8,6681,2024-07-03,247.12,delivered,,,,
71c822be-b45d-4ee5-998d-66a13379e413,9953,2023-02-04,12.46,delivered,,,,
9e22c6bc-c65b-4db5-bf4b-46dbf9d8c32f,5169,2024-11-12,464.03,shipped,,,,
e35fd4d4-50a2-4bf1-af40-aede1c4c02ef,1484,2020-08-20,272.62,delivered,,,,
d2ce8ae9-fc23-44d8-abf5-ec57ab91b3f6,9384,2024-01-06,382.87,shipped,2022-04-30,446.09,credit card,pending
d2ce8ae9-fc23-44d8-abf5-ec57ab91b3f6,9384,2024-01-06,382.87,shipped,2023-08-26,291.16,paypal,failed
06140d49-4bb9-40d9-8894-3cdf3a35de5d,6978,2021-10-09,66.25,shipped,,,,
1cc41696-107f-465d-aef4-2f177fe7b375,1483,2022-08-07,170.49,shipped,,,,
10046dfb-a5c1-4da1-b917-b5473ba50e3d,2367,2024-10-12,366.59,shipped,2024-11-25,79.39,credit card,completed
49f94cc6-4e7e-497a-89ed-0c1c7dc08138,5384,2023-12-31,144.1,shipped,2022-09-18,55.42,bank transfer,failed
6d892625-5738-496a-8329-c0ccc1c2141c,2506,2022-11-26,180.79,delivered,2020-08-11,363.28,credit card,completed
acd53a6f-dd30-4a70-9b05-f338f6231fd3,5822,2023-07-12,238.85,pending,2022-09-06,320.04,paypal,pending
3518bcc6-fbd5-469d-a3c1-3ee4961c9dbd,8144,2023-01-30,261.2,pending,2020-07-06,150.48,paypal,failed
3518bcc6-fbd5-469d-a3c1-3ee4961c9dbd,8144,2023-01-30,261.2,pending,2024-05-16,401.18,paypal,completed
095c73cb-c1c7-4e72-b4b8-3fe4e9658e7c,4163,2022-03-02,132.55,shipped,2024-01-20,305.58,credit card,completed
095c73cb-c1c7-4e72-b4b8-3fe4e9658e7c,4163,2022-03-02,132.55,shipped,2024-11-07,257.52,credit card,failed
379ab461-80e6-421b-8c8d-28434a45598a,5605,2020-01-29,481.32,shipped,2023-11-15,46.17,bank transfer,pending
b991c811-185a-4346-a6a0-540096a104ae,6105,2022-07-31,91.17,shipped,2023-06-04,202.47,credit card,pending
cb0e68cb-8b93-4e84-aeed-1db999de7326,8992,2023-09-24,222.4,pending,,,,
db6130f7-87b7-4a57-a3d1-a9e0b481439a,7942,2022-05-06,302.2,pending,2022-02-02,398.7,credit card,failed
db6130f7-87b7-4a57-a3d1-a9e0b481439a,7942,2022-05-06,302.2,pending,2024-10-26,11.08,bank transfer,failed
ef7e0543-e0ff-429f-9f46-d26a043b27e1,6222,2023-06-11,315.23,delivered,2022-03-05,265.55,credit card,completed
ef7e0543-e0ff-429f-9f46-d26a043b27e1,6222,2023-06-11,315.23,delivered,2023-03-15,341.08,bank transfer,completed
ef7e0543-e0ff-429f-9f46-d26a043b27e1,6222,2023-06-11,315.23,delivered,2025-03-11,333.95,paypal,pending
ca06b4d8-cee1-46e2-8db7-0df77a804bbe,7275,2024-01-10,220.36,delivered,2020-10-28,271.04,paypal,failed
aa6d6fbd-b6db-4bfc-abf0-805653edf48d,6782,2024-05-26,193.24,delivered,2025-04-14,68.84,credit card,pending
3667a6b1-1013-4af6-af97-c68140521ca9,2052,2021-05-01,230.21,shipped,2022-04-01,17.96,paypal,pending
3667a6b1-1013-4af6-af97-c68140521ca9,2052,2021-05-01,230.21,shipped,2024-06-04,116.03,bank transfer,failed
1d872faf-d899-47c0-a67b-47d7c09b0e20,9378,2023-06-14,134.0,pending,2021-04-11,235.18,paypal,pending
1d872faf-d899-47c0-a67b-47d7c09b0e20,9378,2023-06-14,134.0,pending,2024-11-08,280.15,bank transfer,pending
220ee0c7-2d80-4a35-a142-b4f147fa4cff,5808,2022-06-04,305.9,delivered,2022-03-07,457.06,paypal,completed
439dceb9-19c9-4bb2-a0f0-dcd17c86ca0d,9691,2021-01-06,182.6,shipped,2020-10-22,88.2,bank transfer,pending
439dceb9-19c9-4bb2-a0f0-dcd17c86ca0d,9691,2021-01-06,182.6,shipped,2022-09-06,365.62,paypal,pending
439dceb9-19c9-4bb2-a0f0-dcd17c86ca0d,9691,2021-01-06,182.6,shipped,2023-06-04,486.57,bank transfer,pending
439dceb9-19c9-4bb2-a0f0-dcd17c86ca0d,9691,2021-01-06,182.6,shipped,2023-09-30,446.03,paypal,completed
2a5a86c6-c11c-48e3-ae2c-903dbf011888,2878,2025-03-25,98.15,pending,2020-10-17,471.84,credit card,failed
ade03156-acc0-4dd7-8b33-0087cbaa4314,8035,2023-10-11,397.54,pending,,,,
42a0209b-3adb-4cd3-a242-bb294d19b7f4,5019,2024-03-30,45.59,delivered,,,,
78e763a4-ebff-48be-9a2d-feee352010b9,7089,2021-07-20,192.26,pending,,,,
e2bb063e-9add-44d8-8ea5-94ab01d95c61,3003,2020-11-25,14.72,delivered,2022-03-14,48.66,paypal,pending
ddb4cf3d-8942-46d4-9e40-8d9d951436ca,1178,2022-10-28,361.23,shipped,,,,
4612c1fc-8a9e-4ed2-9f9a-92a3a456d7b6,8624,2023-11-04,288.06,pending,2022-02-18,133.47,paypal,failed
38a6d782-efc1-47ca-9fe6-0988ff568dc4,4811,2021-12-07,285.2,pending,2021-08-21,335.01,bank transfer,completed
681f63e5-a82c-4dc4-a0b3-ff4e8bd6e91c,5646,2024-04-27,304.88,delivered,2022-10-13,389.49,credit card,failed
681f63e5-a82c-4dc4-a0b3-ff4e8bd6e91c,5646,2024-04-27,304.88,delivered,2025-02-01,471.18,credit card,failed
23a4959b-a45b-4b8a-ab84-b3dc3238154e,4562,2022-11-27,60.43,pending,2023-05-29,343.8,bank transfer,pending
729d8217-b55d-42e6-8767-f84daf3d76c8,2225,2020-01-09,291.23,delivered,,,,
f4003a54-620e-455a-b245-70ac8f03ef12,7909,2022-02-16,344.24,pending,2020-09-03,369.28,paypal,completed
f4003a54-620e-455a-b245-70ac8f03ef12,7909,2022-02-16,344.24,pending,2025-01-04,378.11,paypal,completed
c16a0101-05d1-43ab-9e25-572bb0ecc64f,6206,2020-05-17,408.56,shipped,,,,
cb023c63-05d6-473b-87c5-7c6ef8458a77,4229,2022-08-05,34.33,pending,2020-08-04,449.3,credit card,pending
9ab25598-f733-4376-a5fb-71e11cbebefd,9169,2021-12-29,32.93,pending,2022-02-24,342.86,credit card,completed
9ab25598-f733-4376-a5fb-71e11cbebefd,9169,2021-12-29,32.93,pending,2024-07-04,48.56,bank transfer,completed
cae82de5-ddb7-4c3b-bb6b-2f64b7a80621,7901,2020-04-07,68.44,pending,,,,
fd76ef56-0938-4bed-b08c-5138d951a7d6,3803,2023-04-27,304.7,delivered,2022-01-13,82.15,credit card,failed
fd76ef56-0938-4bed-b08c-5138d951a7d6,3803,2023-04-27,304.7,delivered,2022-07-14,392.14,credit card,completed
fd76ef56-0938-4bed-b08c-5138d951a7d6,3803,2023-04-27,304.7,delivered,2024-11-10,389.55,bank transfer,failed
5421f0c4-2187-45a0-a94c-87966ea07746,7272,2023-05-30,125.85,shipped,2021-08-19,367.3,credit card,failed
ccd03ee0-9569-44e3-b461-eb9bb425cd9c,5670,2022-10-09,18.74,delivered,2021-07-04,392.15,credit card,pending
ccd03ee0-9569-44e3-b461-eb9bb425cd9c,5670,2022-10-09,18.74,delivered,2023-01-13,100.57,credit card,completed
ccd03ee0-9569-44e3-b461-eb9bb425cd9c,5670,2022-10-09,18.74,delivered,2024-08-22,493.26,credit card,failed
4c7d8b6c-8f96-476e-bf06-15e89fef92d5,1076,2020-06-08,456.71,pending,,,,
93b54e4d-7aca-4356-b5de-6a3e13f9eebf,3147,2022-06-01,422.41,pending,,,,
286966b1-3299-44fd-bfdd-32dca6cd8dda,1606,2020-04-20,448.96,delivered,2021-01-29,52.82,bank transfer,pending
715f24d4-cafb-44dd-89bf-4c1b1cb16e6f,1640,2023-01-01,175.32,shipped,2020-09-23,227.7,paypal,failed
4cd6fea4-94ff-42b7-9d68-5adab201c037,2137,2023-06-19,240.25,pending,2021-12-10,456.76,credit card,pending
1972ed8f-3497-4d3a-a9fd-f4de3cdc4410,5931,2024-02-03,144.59,pending,2025-03-16,48.34,bank transfer,completed
4a10af54-17fb-4d7c-bc96-cf37f7e0b197,7559,2020-01-26,49.09,pending,,,,
6985ec65-d6bf-4edd-8c38-fa58030f94f3,9090,2021-11-20,310.04,pending,2022-12-02,256.59,paypal,completed
46ba5558-a3ef-42be-8df8-f68d898e674a,5889,2024-08-07,351.26,pending,2020-10-01,420.47,credit card,failed
46ba5558-a3ef-42be-8df8-f68d898e674a,5889,2024-08-07,351.26,pending,2024-11-16,31.4,paypal,failed
9082befa-ec8f-4490-8ed2-c994fe8c70e5,9082,2020-03-27,425.85,shipped,2023-05-21,323.78,bank transfer,failed
866262fc-2450-4641-9165-b4ea41bf73b6,7126,2020-07-03,469.47,shipped,2021-12-02,257.32,bank transfer,completed
866262fc-2450-4641-9165-b4ea41bf73b6,7126,2020-07-03,469.47,shipped,2022-03-28,363.95,bank transfer,failed
866262fc-2450-4641-9165-b4ea41bf73b6,7126,2020-07-03,469.47,shipped,2022-04-17,249.24,bank transfer,failed
c837ff6c-69bf-4da0-80a7-21828e8e6386,1479,2025-02-22,119.77,shipped,,,,
bcc2778e-b7df-4ca1-b3a2-27c737f7430a,3273,2020-03-03,61.52,pending,2020-06-21,187.44,credit card,pending
f3943c8d-d3bc-4460-9df1-e2b6161a4616,8138,2021-11-07,120.91,shipped,2020-10-25,174.14,paypal,completed
f3943c8d-d3bc-4460-9df1-e2b6161a4616,8138,2021-11-07,120.91,shipped,2023-08-02,103.65,paypal,pending
ec507ec6-62b1-436d-a3ad-297c41eca6ff,4131,2023-08-10,364.81,pending,2022-09-26,387.6,paypal,failed
27c8dfca-7735-498f-b4b5-b81d3f78def8,9807,2023-05-12,494.89,delivered,2022-09-13,433.02,bank transfer,pending
e6083508-e046-43fe-b454-14227d853e11,1860,2021-07-06,137.25,shipped,,,,
9ddc44b7-e327-420a-ada8-1dac4b36120e,2815,2022-08-25,33.52,pending,2020-05-08,487.61,credit card,pending
70550364-2ad2-4c52-a924-8f5e05d68d5c,2229,2020-10-02,139.23,delivered,,,,
91ccafba-5396-40cd-bb80-3f2334d71687,7218,2020-03-18,142.26,shipped,2021-05-07,95.74,bank transfer,failed
91ccafba-5396-40cd-bb80-3f2334d71687,7218,2020-03-18,142.26,shipped,2022-09-28,309.35,credit card,pending
91ccafba-5396-40cd-bb80-3f2334d71687,7218,2020-03-18,142.26,shipped,2023-07-29,55.12,credit card,failed
91ccafba-5396-40cd-bb80-3f2334d71687,7218,2020-03-18,142.26,shipped,2023-09-06,449.92,credit card,failed
91ccafba-5396-40cd-bb80-3f2334d71687,7218,2020-03-18,142.26,shipped,2023-09-10,344.15,credit card,failed
5842707b-1ae3-4376-9e88-b51fd0aa5f39,3257,2022-06-13,295.89,shipped,2022-10-27,37.39,paypal,completed
415f214d-64a9-43fc-8e1f-83a8f0f2283f,3069,2021-02-14,166.47,shipped,2023-12-19,9.73,paypal,pending
b7846e29-2dd3-4353-8eaa-19833d73b251,7771,2024-10-14,322.08,delivered,,,,
16039860-aeac-45c1-a2cc-8112703da7a6,3004,2023-02-09,265.66,shipped,,,,
f0948c68-124f-4668-a57c-0781ce416697,8830,2021-09-28,334.02,pending,,,,
aebf61bc-aa60-45e2-8a62-c7378f87b48d,6274,2023-02-04,388.6,pending,2023-08-01,44.41,bank transfer,pending
52e6128e-d0cc-41e9-8aed-06be7ae3ee27,4700,2020-06-24,54.98,pending,2021-12-30,242.31,paypal,pending
6c0b2f92-4516-4dec-aa5b-1b120e3a80aa,2356,2020-08-21,182.97,shipped,2020-04-02,300.0,bank transfer,pending
50da6e54-ca02-4e9d-a618-9305e529663f,4373,2021-08-01,350.53,shipped,2020-06-27,308.34,credit card,pending
2fafecb8-875f-4cf8-b83f-fd83fd1c5809,9103,2024-03-25,39.53,shipped,2020-05-20,396.67,credit card,pending
fd897d78-1537-44a8-ac2e-6a7c3aa7c2f9,4541,2024-11-22,239.39,pending,,,,
cc2ec2a6-f13f-4c9b-ac87-a6277876b78d,4078,2020-07-11,248.95,pending,2021-01-21,303.97,bank transfer,completed
cc2ec2a6-f13f-4c9b-ac87-a6277876b78d,4078,2020-07-11,248.95,pending,2021-08-17,346.65,bank transfer,completed
32b1370a-3179-4605-935d-fdfe93ac5ae7,4418,2023-02-26,408.86,delivered,2022-01-24,496.23,paypal,failed
d4b861a6-43d6-47f6-ada4-940e6ad4a372,9420,2024-08-24,430.64,pending,2022-04-13,177.91,paypal,completed
3037c4dd-fc6b-413c-826b-e77566c4b24e,8438,2023-11-28,331.09,delivered,,,,
60174861-d13c-47ed-971d-8380fe7e4c5e,2731,2025-01-21,457.92,shipped,,,,
498a9abd-4027-476f-ab83-fd1a7f1d5e58,6957,2022-05-10,198.93,pending,2022-05-01,54.85,bank transfer,pending
370798f8-a958-4ff9-91cf-5389ed14c72b,9412,2023-06-21,109.48,pending,2025-01-06,123.32,paypal,pending
d67a2a5d-a6dd-4aef-9ca5-5ebaf84cdee9,4079,2024-10-19,43.63,pending,,,,
cbff4a0d-2f2d-4c50-a2ec-feb1294e06f6,3690,2023-05-09,346.27,delivered,,,,
12f88306-69a3-4070-be39-4b6da3fb4413,2672,2024-01-26,82.17,shipped,2022-05-19,456.05,bank transfer,failed
8b964baa-6b5e-4038-9225-c65c4944a1f8,2805,2022-04-23,127.88,pending,2021-02-08,113.99,bank transfer,completed
8b964baa-6b5e-4038-9225-c65c4944a1f8,2805,2022-04-23,127.88,pending,2021-10-06,451.26,paypal,failed
4cfa7e67-aa0d-461d-b019-908917d511ab,4064,2024-07-11,140.71,pending,,,,
e602ffaa-5f00-44a0-bcbf-296d725465a3,9698,2023-08-20,231.79,pending,2022-05-09,63.25,paypal,failed
2113f6db-ce78-4879-82eb-c8c8b232461b,2938,2020-09-01,464.19,shipped,2024-05-02,429.06,paypal,pending
dbf59b8a-8da6-4d4d-9784-d11d87078c0f,6806,2022-02-07,221.42,shipped,,,,
f8b28332-1070-407f-abc2-ae66e5f768e6,7503,2020-09-29,256.07,delivered,,,,
44d5347e-0183-4593-9e07-4beb8e02d053,6467,2020-12-30,36.05,pending,,,,
66f8fc0b-cce5-4cc3-ba4f-9f16b9bb1e14,7058,2021-04-11,57.93,delivered,2024-10-19,456.57,bank transfer,pending
66f8fc0b-cce5-4cc3-ba4f-9f16b9bb1e14,7058,2021-04-11,57.93,delivered,2025-04-20,5.38,credit card,pending
18625ce3-8a0b-4073-8978-289b481b3638,7267,2020-08-10,368.68,pending,,,,
d7b62507-24df-423c-a277-69841aee9cd7,4177,2022-11-22,154.06,pending,2022-11-06,346.85,credit card,failed
92d2469c-7aab-4319-a383-fc366787688e,3894,2020-08-06,301.08,delivered,2022-06-04,85.55,paypal,failed
98029f45-c6ef-4b7b-9734-f6d86354eb54,9087,2021-11-17,264.12,shipped,2020-06-18,125.7,credit card,failed
98029f45-c6ef-4b7b-9734-f6d86354eb54,9087,2021-11-17,264.12,shipped,2020-09-04,62.11,paypal,failed
98029f45-c6ef-4b7b-9734-f6d86354eb54,9087,2021-11-17,264.12,shipped,2023-09-14,22.2,bank transfer,completed
98029f45-c6ef-4b7b-9734-f6d86354eb54,9087,2021-11-17,264.12,shipped,2024-05-24,17.28,credit card,completed
b7f0956f-00b3-4501-9e7b-22ceb372b103,1817,2021-01-24,326.71,shipped,2021-07-11,408.18,paypal,failed
b7f0956f-00b3-4501-9e7b-22ceb372b103,1817,2021-01-24,326.71,shipped,2024-08-13,292.24,paypal,failed
ed05b040-3912-49b0-beda-0bad467adf4f,4597,2024-07-02,66.44,shipped,2023-02-16,59.97,bank transfer,pending
ed05b040-3912-49b0-beda-0bad467adf4f,4597,2024-07-02,66.44,shipped,2024-09-20,120.14,bank transfer,failed
226e17d2-2c8a-4208-81cd-d68e49665fd8,5361,2021-03-23,127.0,delivered,2022-02-16,303.6,bank transfer,failed
226e17d2-2c8a-4208-81cd-d68e49665fd8,5361,2021-03-23,127.0,delivered,2022-07-17,221.94,bank transfer,failed
226e17d2-2c8a-4208-81cd-d68e49665fd8,5361,2021-03-23,127.0,delivered,2022-10-30,295.88,bank transfer,failed
226e17d2-2c8a-4208-81cd-d68e49665fd8,5361,2021-03-23,127.0,delivered,2025-04-22,265.03,paypal,pending
ef26733b-7424-4985-8452-1059e13d6a91,2655,2024-02-16,144.98,delivered,2024-10-19,6.88,bank transfer,failed
26ad923c-5903-43e3-aa5e-91bf9b45f63b,7628,2022-10-06,202.03,shipped,2023-04-01,192.64,bank transfer,completed
1d8dd82b-634f-4084-afbe-29972b619260,4602,2024-06-08,369.62,delivered,2023-08-03,294.64,bank transfer,pending
2c3079cd-c29a-4e15-9903-e0c73085d099,5395,2021-05-07,252.63,shipped,,,,
e19e40c3-d081-46af-9525-42a7f7b99528,4335,2022-06-17,180.34,pending,,,,
5fcd1b43-a34f-4deb-a0b6-119a242befc5,5718,2023-01-27,369.6,shipped,2021-11-30,123.21,bank transfer,failed
5fcd1b43-a34f-4deb-a0b6-119a242befc5,5718,2023-01-27,369.6,shipped,2023-10-30,260.8,paypal,failed
5fcd1b43-a34f-4deb-a0b6-119a242befc5,5718,2023-01-27,369.6,shipped,2024-10-01,291.5,bank transfer,completed
ad0249ee-8c84-4728-9681-7cd59aa1c1e0,4032,2021-07-30,256.59,delivered,,,,
9e61d9cc-8717-480a-b2df-305ed7de2819,8811,2021-03-11,372.15,delivered,,,,
8301fb0c-b51a-4776-9a4d-8e45f3da1c58,4909,2021-05-19,93.41,delivered,,,,
c64d08a8-4eaf-4bfa-9940-c229e01b2762,2137,2022-05-22,91.66,pending,2022-04-05,176.05,credit card,pending
c64d08a8-4eaf-4bfa-9940-c229e01b2762,2137,2022-05-22,91.66,pending,2024-10-02,242.66,credit card,failed
78080671-bfaa-4757-99ef-e6a33670ddc8,8458,2021-06-28,79.5,shipped,,,,
d9248a3d-2c10-4831-86a8-02af81ca00be,8775,2021-11-11,219.68,shipped,,,,
54bf9316-ae33-4351-b71b-fad13b4d1588,3908,2022-01-30,487.44,shipped,,,,
6eac7f2a-bd2f-4ef3-b404-51afcc67baf9,3797,2022-09-12,342.81,shipped,2023-09-04,410.64,paypal,pending
6eac7f2a-bd2f-4ef3-b404-51afcc67baf9,3797,2022-09-12,342.81,shipped,2024-04-13,354.43,paypal,completed
99c86a49-da78-4023-99c2-0bc88881519a,6769,2021-11-16,485.08,delivered,,,,
69ee5694-a97a-4130-b6b9-2095b05a2968,1016,2020-09-23,249.27,shipped,2020-10-29,73.37,credit card,failed
69ee5694-a97a-4130-b6b9-2095b05a2968,1016,2020-09-23,249.27,shipped,2021-06-04,220.11,credit card,pending
69ee5694-a97a-4130-b6b9-2095b05a2968,1016,2020-09-23,249.27,shipped,2025-04-23,15.76,bank transfer,pending
d1a4668e-4d4c-4503-bfaa-1c59f1d8099e,8742,2022-02-10,63.6,shipped,,,,
1ed1116d-a04a-4fcb-8b38-d01139f31dad,5762,2022-04-22,419.33,delivered,,,,
4357f488-3530-4865-9232-707c7f0a9f08,9243,2022-01-27,91.98,shipped,2021-03-27,331.78,bank transfer,failed
b95c81e1-fcb4-4d3f-bef7-6c77096a7dcc,2538,2025-02-24,59.0,delivered,2024-01-05,421.28,paypal,failed
9295ded6-809a-43de-a24d-b0629605a3dd,6499,2020-03-30,231.78,delivered,2021-05-20,141.39,credit card,completed
f0d288e4-7017-4fe9-9a26-a2820f02233f,6747,2020-09-09,495.0,pending,,,,
fd1994aa-13e8-4e0c-95c0-9bb0f00408ef,8970,2023-10-18,134.23,pending,,,,
025e0ec9-884c-4ce6-8843-77c6f32abbfe,1222,2024-02-11,415.6,pending,2022-01-06,499.17,credit card,failed
025e0ec9-884c-4ce6-8843-77c6f32abbfe,1222,2024-02-11,415.6,pending,2024-01-31,254.1,paypal,pending
025e0ec9-884c-4ce6-8843-77c6f32abbfe,1222,2024-02-11,415.6,pending,2024-09-21,83.36,bank transfer,failed
46d1c675-099a-43fe-8a5c-15f5882f5785,6467,2020-05-16,446.77,delivered,,,,
7d28bfd1-962c-4c5e-bdb8-f444634e9c41,8935,2020-08-04,65.25,delivered,2021-02-03,182.27,paypal,completed
1f541295-6f03-4bc7-9ecb-3ebeee5f6753,9508,2023-10-19,366.83,shipped,2023-07-12,210.59,bank transfer,completed
4f9497c5-e411-4dca-a7a0-30e1c7ad47f3,3423,2024-03-30,489.53,shipped,,,,
3b5f02f1-84ef-4f46-842f-ea3a0c08019f,3320,2020-10-21,185.03,shipped,2022-07-09,462.68,bank transfer,failed
2c39146f-0ce6-4484-ae5a-3d2f089de70e,5003,2020-04-17,293.02,delivered,2024-11-23,198.81,credit card,failed
7c12e81e-300a-44ec-82d5-d27d08fcfff4,8056,2020-10-07,186.12,delivered,2025-03-24,255.83,credit card,failed
b2c04ca9-5ae0-4414-9d6c-04e860a7e764,2462,2022-11-02,104.98,pending,,,,
628867d3-f7e7-4ed9-9fce-34ddfaa8063b,2768,2021-10-30,483.07,delivered,2022-02-22,428.82,bank transfer,failed
628867d3-f7e7-4ed9-9fce-34ddfaa8063b,2768,2021-10-30,483.07,delivered,2022-07-08,448.06,paypal,completed
628867d3-f7e7-4ed9-9fce-34ddfaa8063b,2768,2021-10-30,483.07,delivered,2022-09-15,296.99,credit card,pending
628867d3-f7e7-4ed9-9fce-34ddfaa8063b,2768,2021-10-30,483.07,delivered,2025-03-02,331.51,bank transfer,failed
3fc7e32a-143e-4d6a-b3fc-91a3a858d129,9927,2024-09-30,450.62,pending,2022-07-01,83.59,credit card,completed
3fc7e32a-143e-4d6a-b3fc-91a3a858d129,9927,2024-09-30,450.62,pending,2023-12-19,418.79,bank transfer,completed
a0f6de20-91d9-4f9d-9f56-9959620b72f3,9632,2023-06-05,95.73,delivered,,,,
b0fbcf5e-bc6a-4981-9f7b-3823792fa7e6,6715,2021-10-06,445.12,pending,,,,
81d7576f-3bdd-408b-b0b4-e0552104758d,7836,2023-08-21,473.18,pending,2022-12-25,90.93,paypal,completed
468c63a6-abe7-45f8-bbc5-63311c983014,6067,2022-04-28,103.38,delivered,,,,
4267f246-1b76-4715-9b47-6d8598f1f7e2,9520,2021-10-26,353.9,delivered,,,,
b574c144-1b1a-4933-8786-b0982096bc48,3014,2020-04-19,222.4,pending,,,,
d27a6938-7b5c-46b2-823b-608b25c9ed34,6685,2020-08-31,151.32,shipped,2024-10-23,31.05,bank transfer,failed
d1050e42-f3d2-4376-8c2f-16151c9757d9,9174,2021-02-19,464.34,shipped,2022-07-10,286.34,paypal,failed
0d7c721c-a3b3-4fcc-a5a9-5e8bca75b2a4,8640,2024-09-28,343.65,delivered,2022-07-18,236.22,credit card,failed
55f13669-6e3c-4db7-b664-933d80b01f71,5747,2020-05-27,315.66,delivered,2024-10-20,462.37,paypal,completed
de4100f7-4779-44be-85a2-5d14d0ec3303,3664,2024-03-12,158.79,pending,2021-09-29,326.09,credit card,pending
de4100f7-4779-44be-85a2-5d14d0ec3303,3664,2024-03-12,158.79,pending,2024-03-13,413.88,credit card,failed
43e0c66b-947d-416a-bd01-9efe66234776,2058,2021-03-06,401.89,shipped,2020-08-31,387.98,paypal,pending
c35d864b-7883-4dd7-9023-d32c44fa09f0,8436,2021-08-31,30.07,pending,,,,
7b29155a-868a-416d-8ee3-226405826c10,3022,2021-12-24,36.06,pending,,,,
2fc2f4ef-e79a-4b07-b672-3e63776f9e6f,1083,2020-05-21,220.86,delivered,,,,
3aedf9fe-4a4e-4fc4-aab8-0af53065d51d,1010,2023-12-11,34.45,shipped,2020-03-07,273.76,bank transfer,completed
4a043044-08e0-4d88-98ed-30884dc15943,6737,2021-07-19,440.57,delivered,,,,
1b421196-0db8-40b0-9318-ab7c37b47416,3540,2021-08-05,477.31,delivered,,,,
e4785b2c-2486-453b-909d-8374a24532e0,5434,2021-08-08,79.9,delivered,,,,
c7ee3156-92a6-4d88-b284-69c25cc22fb9,4223,2023-08-22,221.7,shipped,,,,
39834728-d2ae-4188-91e9-9d8009fee326,5764,2024-05-02,117.24,pending,2020-03-28,121.39,paypal,pending
39834728-d2ae-4188-91e9-9d8009fee326,5764,2024-05-02,117.24,pending,2021-10-15,241.81,bank transfer,pending
c0cee2ad-f9c9-481b-ab16-4a42b9974aac,6810,2024-01-02,131.88,delivered,2021-03-13,109.45,credit card,completed
c0cee2ad-f9c9-481b-ab16-4a42b9974aac,6810,2024-01-02,131.88,delivered,2024-03-23,48.68,credit card,pending
c0cee2ad-f9c9-481b-ab16-4a42b9974aac,6810,2024-01-02,131.88,delivered,2024-08-03,326.62,paypal,completed
0cd339f7-e807-4da8-96b1-67f07b1ababa,7328,2022-12-24,217.06,shipped,2020-08-26,367.99,paypal,failed
0cd339f7-e807-4da8-96b1-67f07b1ababa,7328,2022-12-24,217.06,shipped,2024-03-05,127.2,bank transfer,failed
37dc6f5a-d8c4-4f9d-b80b-2f0bd011900d,5280,2023-12-21,460.9,delivered,2020-08-30,343.95,bank transfer,completed
475d69f9-beca-412f-84a0-c429a2f1f868,6091,2024-08-13,94.92,pending,2022-03-15,286.66,bank transfer,completed
d31c8626-5cb4-4f1f-b93d-43adba6bab0a,6283,2025-02-27,404.15,shipped,2020-10-02,408.37,paypal,failed
d31c8626-5cb4-4f1f-b93d-43adba6bab0a,6283,2025-02-27,404.15,shipped,2023-05-22,484.11,paypal,completed
da5f82ec-3eb0-46ef-a8d3-750103dddafe,4268,2023-05-10,132.51,pending,,,,
5d20b155-c093-4faa-8e38-0c4337164ef3,4268,2021-12-11,157.52,shipped,,,,
74ba780d-8c5d-4839-b389-b638da75d12a,5871,2025-03-26,287.67,delivered,2023-06-23,496.73,bank transfer,pending
